timestamp,mmsi,lat,lon,sog,cog,length,width,shiptype,dist
2024-05-12 09:28:34,273332560,61.96292865051282,-6.5290342126923075,12.296153846153846,187.46794871794873,105.0,20.0,Fishing vessel,733.27
2024-05-12 09:28:36,273332560,61.96280929153846,-6.529059298076922,12.288461538461538,187.40384615384616,105.0,20.0,Fishing vessel,743.35
2024-05-12 09:28:38,273332560,61.9626899325641,-6.529084383461538,12.28076923076923,187.3397435897436,105.0,20.0,Fishing vessel,753.43
2024-05-12 09:28:40,273332560,61.962570573589744,-6.529109468846154,12.273076923076923,187.27564102564102,105.0,20.0,Fishing vessel,763.51
2024-05-12 09:28:42,273332560,61.962451214615385,-6.529134554230769,12.265384615384615,187.21153846153845,105.0,20.0,Fishing vessel,773.59
2024-05-12 09:28:44,273332560,61.962331855641025,-6.529159639615385,12.257692307692308,187.14743589743588,105.0,20.0,Fishing vessel,783.67
2024-05-12 09:28:46,273332560,61.962212496666666,-6.5291847249999995,12.25,187.08333333333334,105.0,20.0,Fishing vessel,793.75
2024-05-12 09:28:48,273332560,61.96209313769231,-6.529209810384615,12.242307692307692,187.01923076923077,105.0,20.0,Fishing vessel,803.82
2024-05-12 09:28:50,273332560,61.96197377871795,-6.529234895769231,12.234615384615385,186.9551282051282,105.0,20.0,Fishing vessel,813.9
2024-05-12 09:28:52,273332560,61.96185441974359,-6.529259981153846,12.226923076923077,186.89102564102564,105.0,20.0,Fishing vessel,823.98
2024-05-12 09:28:54,273332560,61.961735060769236,-6.529285066538462,12.21923076923077,186.82692307692307,105.0,20.0,Fishing vessel,834.06
2024-05-12 09:28:56,273332560,61.96161570179488,-6.5293101519230765,12.211538461538462,186.76282051282053,105.0,20.0,Fishing vessel,844.14
2024-05-12 09:28:58,273332560,61.96149634282052,-6.529335237307692,12.203846153846154,186.69871794871796,105.0,20.0,Fishing vessel,854.22
2024-05-12 09:29:00,273332560,61.96137698384616,-6.529360322692307,12.196153846153846,186.6346153846154,105.0,20.0,Fishing vessel,864.3
